Regulated Operation,Number Of Lagoons,County Name,Location Lat Num,Location Long Num
Swine,2,Greene,35.5353,-77.6347
Swine,4,Greene,35.5081,-77.6897
Swine,1,Greene,35.4367,-77.7481
Swine,1,Greene,35.4744,-77.7517
Swine,1,Greene,35.4011,-77.5817
Swine,2,Greene,35.392053,-77.657731
Swine,1,Greene,35.396999,-77.592801
Swine,5,Greene,35.515032,-77.667362
Swine,1,Greene,35.427917,-77.780034
Swine,1,Greene,35.501307,-77.53364
Swine,2,Greene,35.3833,-77.6633
Swine,1,Greene,35.48,-77.7733
Swine,,Greene,35.4983,-77.7639
Swine,1,Greene,35.5247,-77.5819
Other Animals ,1,Greene,35.4744,-77.7967
Swine,1,Greene,35.3847,-77.7319
Swine,1,Greene,35.5,-77.7833
Swine,1,Greene,35.5703,-77.6808
Swine,1,Greene,35.6467,-77.7044
Swine,1,Greene,35.4756,-77.5228
Swine,1,Greene,35.4631,-77.7631
Swine,1,Greene,35.4425,-77.5067
Swine,1,Greene,35.5344,-77.6228
Swine,1,Greene,35.4692,-77.5092
Swine,1,Greene,35.393577,-77.738728
Swine,1,Greene,35.5175,-77.6431
Swine,1,Greene,35.5114,-77.8
Swine,1,Greene,35.3847,-77.6747
Swine,1,Greene,35.4894,-77.6103
Swine,1,Greene,35.4986,-77.6425
Swine,1,Greene,35.5203,-77.6333
Swine,2,Greene,35.4675,-77.7447
Swine,1,Greene,35.4408,-77.7289
Swine,1,Greene,35.515,-77.6044
Swine,1,Greene,35.4731,-77.4992
Swine,1,Greene,35.4125,-77.8058
Swine,1,Greene,35.4633,-77.5578
Swine,2,Greene,35.5317,-77.7403
Swine,1,Greene,35.4556,-77.5236
Swine,1,Greene,35.5,-77.7717
Swine,1,Greene,35.497062,-77.77155
Swine,1,Greene,35.4386,-77.4831
Swine,1,Greene,35.4842,-77.6583
Swine,1,Greene,35.453608,-77.515213
Swine,1,Greene,35.5486,-77.7917
Swine,1,Greene,35.4215,-77.6995
Swine,3,Guilford,36.0667,-79.7267
Swine,2,Guilford,35.9161,-79.5625
Swine,2,Halifax,36.1967,-77.9306
Swine,1,Halifax,36.1697,-77.4272
Swine,1,Halifax,36.074517,-77.504862
Swine,1,Halifax,36.0808,-77.4953
Swine,2,Halifax,36.2375,-77.4097
Swine,2,Halifax,36.10079,-77.39445
Swine,1,Halifax,36.225807,-77.49977
Swine,2,Halifax,36.17819,-77.572891
Swine,2,Halifax,36.09983,-77.37991
Swine,1,Harnett,35.389799,-78.887181
Swine,1,Harnett,35.389799,-78.887181
Swine,2,Harnett,35.326079,-78.970495
Swine,2,Harnett,35.295981,-78.939447
Swine,1,Harnett,35.209808,-79.129535
Swine,1,Harnett,35.209808,-79.129535
Swine,2,Harnett,35.256525,-79.155624
Swine,1,Harnett,35.256416,-78.60824
Swine,1,Harnett,35.256416,-78.60824
Swine,1,Harnett,35.434735,-78.867717
Swine,1,Harnett,35.434735,-78.867717
Swine,2,Harnett,35.415255,-78.640425
Swine,2,Harnett,35.322333,-78.943123
Swine,1,Harnett,35.360084,-78.87369
Swine,1,Hertford,36.263051,-76.728872
Swine,1,Hertford,36.359873,-77.073765
Swine,2,Hertford,36.289694,-76.897024
Swine,2,Hertford,36.305346,-77.149872
Swine,4,Hertford,36.370496,-77.104805
Swine,1,Hertford,36.2917,-76.75
Swine,1,Hoke,34.871336,-79.302844
Swine,1,Hoke,34.990383,-79.201902
Swine,1,Hoke,35.03112,-79.331069
Swine,1,Hoke,34.941311,-79.321647
Swine,1,Hoke,34.9985,-79.389475
Swine,1,Hoke,34.848488,-79.2939
Swine,1,Hoke,34.959891,-79.178894
Swine,1,Hoke,34.911666,-79.304036
Swine,2,Hoke,34.8878,-79.318627
Swine,1,Hoke,35.019994,-79.379233
Swine,1,Hoke,34.880166,-79.318877
Swine,1,Hoke,34.914505,-79.3175
Swine,1,Hoke,35.003227,-79.318591
Swine,0,Hyde,35.658175,-76.58175
Swine,4,Johnston,35.694323,-78.266475
Swine,4,Johnston,35.694323,-78.266475
Swine,4,Johnston,35.694323,-78.266475
Swine,4,Johnston,35.694323,-78.266475
Swine,4,Johnston,35.2958,-78.4361
Swine,4,Johnston,35.2958,-78.4361
Swine,4,Johnston,35.2958,-78.4361
Swine,2,Johnston,35.328857,-78.30552
Swine,2,Johnston,35.5958,-78.368
Swine,2,Johnston,35.5958,-78.368
Swine,5,Johnston,35.497472,-78.548977
Swine,2,Johnston,35.5044,-78.5503
Swine,1,Johnston,35.4167,-78.595486
Swine,5,Johnston,35.7892,-78.2653
Swine,1,Johnston,35.2989,-78.3033
Swine,1,Johnston,35.2878,-78.32
Swine,1,Johnston,35.2986,-78.3936
Swine,1,Johnston,35.39191,-78.374855
Swine,2,Johnston,35.3775,-78.4156
Swine,1,Johnston,35.385694,-78.177169
Swine,1,Johnston,35.423767,-78.177866
Swine,1,Johnston,35.3214,-78.289
Swine,1,Johnston,35.364269,-78.385651
Swine,1,Johnston,35.3683,-78.3206
Swine,1,Johnston,35.291383,-78.315679
Swine,3,Johnston,35.5544,-78.3483
Swine,2,Johnston,35.4767,-78.4633
Swine,2,Johnston,35.338583,-78.239703
Swine,2,Johnston,35.338583,-78.239703
Swine,4,Johnston,35.5444,-78.3379
Swine,2,Johnston,35.372244,-78.469808
Swine,1,Johnston,35.354057,-78.437511
Swine,2,Johnston,35.3526,-78.3416
Swine,1,Johnston,35.2925,-78.3153
Swine,2,Johnston,35.283841,-78.418873
Swine,3,Johnston,35.3497,-78.3811
Swine,1,Johnston,35.293,-78.3487
Swine,1,Johnston,35.4153,-78.5511
Swine,1,Johnston,35.4153,-78.5511
Swine,2,Johnston,35.670666,-78.514883
Swine,2,Johnston,35.670666,-78.514883
Swine,4,Johnston,35.7683,-78.2433
Swine,2,Johnston,35.348672,-78.290888
Swine,,Johnston,35.286416,-78.367926
Swine,1,Johnston,35.292417,-78.310911
Swine,2,Johnston,35.2722,-78.3742
Swine,1,Johnston,35.4042,-78.4222
Swine,2,Johnston,35.5269,-78.1548
Swine,1,Johnston,35.337392,-78.493216
Swine,1,Johnston,35.3264,-78.4264
Swine,1,Johnston,35.4392,-78.5172
Swine,1,Johnston,35.3373,-78.2688
Swine,1,Johnston,35.518516,-78.536142
Swine,1,Johnston,35.3067,-78.3469
Swine,1,Johnston,35.4611,-78.2861
Swine,1,Johnston,35.2814,-78.34
Swine,1,Johnston,35.4505,-78.2535
Swine,,Johnston,35.348828,-78.381667
Swine,1,Jones,35.063799,-77.527289
Swine,3,Jones,35.0714,-77.2528
Swine,3,Jones,35.0714,-77.2528
Swine,3,Jones,35.014302,-77.597362
Swine,2,Jones,34.9894,-77.5125
Swine,1,Jones,35.2,-77.5
Swine,2,Jones,35.053766,-77.54173
Swine,2,Jones,35.125,-77.5319
Swine,2,Jones,35.0494,-77.2631
Swine,1,Jones,35.0036,-77.7214
Swine,1,Jones,35.0125,-77.6142
Swine,2,Jones,35.032295,-77.644397
Swine,1,Jones,35.005779,-77.469773
Swine,1,Jones,34.9181,-77.3708
Swine,2,Jones,35.1664,-77.4706
Swine,2,Jones,34.9897,-77.6872
Swine,4,Jones,35.0967,-77.5653
Swine,2,Jones,35.011976,-77.554121
Swine,1,Jones,35.0022,-77.7119
Swine,1,Jones,35.1394,-77.4744
Swine,1,Jones,34.993099,-77.56488
Swine,2,Jones,35.1614,-77.5106
Swine,1,Jones,34.942133,-77.319522
Swine,1,Jones,35.038419,-77.630019
Swine,1,Jones,35.080569,-77.575784
Swine,1,Jones,34.9917,-77.2917
Swine,1,Jones,35.0036,-77.6492
Swine,2,Jones,35.0386,-77.6156
Swine,2,Jones,35.0386,-77.6156
Swine,1,Jones,34.925958,-77.372446
Swine,1,Jones,35.0081,-77.5878
Swine,1,Jones,34.997188,-77.603148
Swine,2,Jones,35.0114,-77.3289
Swine,2,Jones,35.1064,-77.4
Swine,1,Jones,34.9814,-77.6769
Swine,4,Jones,34.9806,-77.2889
Swine,4,Jones,34.9806,-77.2889
Swine,4,Jones,34.9806,-77.2889
Swine,1,Jones,35.0392,-77.2994
Swine,2,Jones,35.1417,-77.4417
Swine,2,Jones,35.1417,-77.4417
Swine,3,Jones,35.1278,-77.3411
Swine,1,Jones,35.2011,-77.4767
Swine,6,Jones,35.05,-77.4383
Swine,6,Jones,35.05,-77.4383
Swine,6,Jones,35.05,-77.4383
Swine,1,Jones,35.0686,-77.445
Swine,1,Jones,34.8167,-77.1
Swine,1,Jones,34.8167,-77.1
Swine,1,Lee,35.3386,-79.2175
Swine,8,Lenoir,35.1028,-77.675322
Swine,4,Lenoir,35.1614,-77.68137
Swine,6,Lenoir,35.0437,-77.687272
Swine,2,Lenoir,35.1715,-77.66937
Swine,2,Lenoir,35.1952,-77.803781
Swine,1,Lenoir,35.1068,-77.572836
Swine,3,Lenoir,35.2065,-77.785869
Swine,3,Lenoir,35.2762,-77.823617
Swine,1,Lenoir,35.1101,-77.74995
Swine,1,Lenoir,35.18,-77.819277
Swine,2,Lenoir,35.1817,-77.613714
Swine,2,Lenoir,35.2459,-77.795681
Swine,2,Lenoir,35.0317,-77.721622
Swine,1,Lenoir,35.1072,-77.678492
Swine,1,Lenoir,35.1938,-77.69627
Swine,2,Lenoir,35.0781,-77.6528
Swine,1,Lenoir,35.148547,-77.679818
Swine,2,Lenoir,35.1552,-77.643475
Swine,2,Lenoir,35.3602,-77.49934
Swine,1,Lenoir,35.1193,-77.58134
Swine,2,Lenoir,35.1793,-77.797182
Swine,1,Lenoir,35.0774,-77.645961
Swine,1,Lenoir,35.0743,-77.65997
Swine,1,Lenoir,35.1334,-77.727481
Swine,1,Lenoir,35.1736,-77.789983
Swine,1,Lenoir,35.3133,-77.46897
Swine,2,Lenoir,35.1982,-77.81812
Swine,1,Lenoir,35.2836,-77.8228
Swine,1,Lenoir,35.1541,-77.579589
Swine,1,Lenoir,35.288,-77.82725
Swine,1,Lenoir,35.2414,-77.76829
Swine,1,Lenoir,35.1166,-77.630926
Swine,1,Lenoir,35.0544,-77.6747
Swine,2,Lenoir,35.3178,-77.450919
Swine,2,Lenoir,35.0566,-77.715494
Swine,1,Lenoir,35.2279,-77.657264
Swine,2,Lenoir,35.1143,-77.665059
Swine,1,Lenoir,35.1221,-77.65184
Swine,1,Lenoir,35.1591,-77.72359
Swine,1,Lenoir,35.1358,-77.664059
Swine,1,Lenoir,35.0751,-77.708511
Swine,1,Lenoir,35.0657,-77.723044
Swine,1,Lenoir,35.1184,-77.71169
Swine,1,Lenoir,35.2459,-77.802633
Swine,2,Lenoir,35.068941,-77.60723
Swine,1,Lenoir,35.1879,-77.72738
Swine,2,Lenoir,35.1833,-77.69798
Swine,2,Lenoir,35.1692,-77.705733
Swine,2,Lenoir,35.1306,-77.704104
Swine,5,Lenoir,35.1379,-77.666883
Swine,1,Lenoir,35.0993,-77.659081
Swine,1,Lenoir,35.0752,-77.673764
Swine,1,Lenoir,35.1422,-77.67927
Swine,1,Lenoir,35.1144,-77.59008
Swine,1,Lenoir,35.135,-77.76255
Swine,1,Lenoir,35.1884,-77.82282
Swine,1,Lenoir,35.1826,-77.827856
Swine,1,Lenoir,35.255,-77.822606
Swine,3,Lenoir,35.0888,-77.70691
Swine,1,Lenoir,35.3694,-77.619475
Swine,1,Lenoir,35.2765,-77.460614
Swine,1,Lenoir,35.0994,-77.6667
Swine,1,Lenoir,35.1813,-77.82763
Swine,1,Lenoir,35.0509,-77.6606
Swine,2,Lenoir,35.164538,-77.799262
Swine,2,Lenoir,35.132,-77.673877
Swine,1,Lenoir,35.0734,-77.685467
Swine,1,Lenoir,35.1315,-77.59586
Swine,2,Martin,35.836863,-77.221698
Swine,2,Martin,35.8783,-77.138489
Swine,2,Montgomery,35.441603,-79.852234
Swine,2,Montgomery,35.219273,-79.920948
Swine,2,Montgomery,35.200845,-79.70309
Swine,3,Moore,35.324344,-79.635713
Swine,8,Moore,35.46908,-79.6475
Swine,8,Moore,35.46908,-79.6475
Swine,3,Moore,35.451186,-79.475536
Swine,2,Moore,35.474744,-79.594513
Swine,1,Moore,35.348368,-79.54136
Swine,2,Moore,35.317805,-79.625661
Swine,3,Moore,35.321075,-79.640622
Swine,2,Moore,35.325533,-79.645658
Swine,2,Moore,35.400741,-79.452463
Swine,2,Nash,36.1,-77.9583
Swine,2,Nash,36.046542,-77.990785
Swine,1,Nash,36.1056,-78.0167
Swine,1,Nash,36.0147,-78.0961
Swine,2,Nash,35.7647,-78.2278
Swine,1,Nash,36.0008,-78.0839
Swine,2,Nash,35.931487,-77.945636
Swine,2,Nash,35.8568,-78.1358
Swine,4,Nash,35.7672,-78.2361
Swine,4,Nash,35.7672,-78.2361
Swine,1,Nash,35.9022,-77.9617
Swine,3,Northampton,36.4958,-77.4711
Swine,2,Northampton,36.488599,-77.495467
Swine,1,Northampton,36.4772,-77.1353
Swine,2,Northampton,36.320323,-77.357719
Swine,3,Northampton,36.3544,-77.3356
Swine,2,Northampton,36.49,-77.3981
Swine,2,Northampton,36.3433,-77.4272
Swine,1,Northampton,36.44,-77.3633
Swine,1,Northampton,36.3983,-77.2731
Swine,1,Northampton,36.374509,-77.277254
Swine,2,Northampton,36.3647,-77.2647
Swine,2,Northampton,36.3181,-77.2514
Swine,3,Northampton,36.3306,-77.3583
Swine,3,Northampton,36.2481,-77.2178
Swine,3,Northampton,36.2481,-77.2178
Swine,3,Onslow,34.8603,-77.5906
Swine,2,Onslow,34.84017,-77.274138
Swine,1,Onslow,34.8389,-77.4967
Swine,1,Onslow,34.9128,-77.5461
Swine,1,Onslow,34.9347,-77.5644
Swine,1,Onslow,34.8964,-77.6108
Swine,1,Onslow,34.9269,-77.5603
Swine,2,Onslow,34.979573,-77.647225
Swine,2,Onslow,34.979573,-77.647225
Swine,1,Onslow,34.9139,-77.62
Swine,1,Onslow,34.9708,-77.6375
Swine,1,Onslow,34.9319,-77.5381
Swine,1,Onslow,34.9075,-77.5169
Swine,1,Onslow,34.8033,-77.6467
Swine,1,Onslow,34.8181,-77.4792
Swine,3,Onslow,34.92998,-77.621219
Swine,1,Onslow,34.6636,-77.6186
Swine,1,Onslow,34.6636,-77.6186
Swine,1,Onslow,34.6636,-77.6186
Swine,1,Onslow,34.9725,-77.6714
Swine,1,Onslow,34.68,-77.5617
Swine,1,Onslow,34.7633,-77.6056
Swine,1,Onslow,34.8133,-77.6683
Swine,4,Onslow,34.823485,-77.485023
Swine,1,Onslow,34.8272,-77.6306
Swine,1,Onslow,34.948989,-77.552439
Swine,1,Onslow,34.9353,-77.5389
Swine,1,Onslow,34.9564,-77.5494
Swine,1,Onslow,34.7208,-77.5319
Swine,1,Onslow,34.6503,-77.6094
Swine,1,Onslow,34.7872,-77.6261
Swine,2,Onslow,34.792999,-77.570315
Swine,1,Onslow,34.9119,-77.5172
Swine,2,Onslow,34.7508,-77.6614
Swine,1,Onslow,34.7386,-77.5333
Swine,1,Onslow,34.9525,-77.5778
Swine,2,Onslow,34.8267,-77.6267
Swine,1,Onslow,34.8736,-77.6453
Swine,1,Onslow,34.6386,-77.6111
Swine,1,Onslow,34.5269,-77.5919
Swine,3,Onslow,34.8822,-77.5689
Swine,1,Onslow,34.8989,-77.6211
Swine,4,Onslow,34.8086,-77.2006
Swine,2,Onslow,34.8192,-77.6625
Swine,1,Onslow,34.9192,-77.6375
Swine,1,Onslow,34.8403,-77.4272
Swine,2,Onslow,34.892645,-77.620407
Swine,1,Onslow,34.7258,-77.5678
Swine,1,Onslow,34.9103,-77.6042
Swine,1,Onslow,34.8033,-77.6314
Swine,1,Onslow,34.7464,-77.6239
Swine,1,Onslow,34.9431,-77.6106
Swine,1,Onslow,34.766264,-77.657671
Swine,1,Onslow,34.9236,-77.6044
Swine,2,Orange,36.2292,-79.0625
Swine,2,Pasquotank,36.4236,-76.3542
Swine,1,Pasquotank,36.2503,-76.2097
Swine,2,Pender,34.7139,-77.7236
Swine,2,Pender,34.687644,-77.664202
Swine,1,Pender,34.605,-77.9825
Swine,3,Pender,34.659743,-78.068863
Swine,1,Pender,34.655438,-78.029041
Swine,2,Pender,34.648402,-78.130436
Swine,1,Pender,34.615669,-77.939896
Swine,1,Pender,34.615669,-77.939896
Swine,1,Pender,34.615669,-77.939896
Swine,1,Pender,34.6669,-78.0164
Swine,1,Pender,34.69476,-77.70339
Swine,2,Pender,34.7106,-77.9428
Swine,1,Pender,34.5717,-78.0572
Swine,2,Pender,34.6333,-78.15
Swine,1,Pender,34.676294,-78.072767
Swine,2,Pender,34.6381,-78.0514
Swine,1,Pender,34.6452,-78.1373
Swine,2,Pender,34.525724,-78.146632
Swine,1,Pender,34.6642,-77.9269
Swine,2,Pender,34.4444,-77.9606
Swine,2,Pender,34.4931,-78.1639
Swine,1,Pender,34.4917,-77.9639
Swine,2,Pender,34.453066,-77.958058
Swine,1,Pender,34.473138,-77.851604
Swine,1,Pender,34.515964,-78.013989
Swine,2,Pender,34.582057,-78.007546
Swine,1,Pender,34.4928,-78.1408
Swine,1,Pender,34.62,-78.1044
Swine,2,Pender,34.704857,-77.99223
Swine,1,Pender,34.6431,-77.9519
Swine,1,Pender,34.6042,-77.9689
Swine,1,Pender,34.582087,-77.938011
Swine,1,Pender,34.561192,-78.179587
Swine,1,Pender,34.552039,-78.037408
Swine,2,Pender,34.6725,-77.9611
Swine,1,Pender,34.484102,-78.048355
Swine,1,Pender,34.693892,-77.985361
Swine,1,Pender,34.695,-77.7342
Swine,2,Pender,34.5911,-78.1575
Swine,2,Pender,34.5911,-78.1575
Swine,2,Pender,34.5911,-78.1575
Swine,1,Pender,34.5,-77.9917
Swine,1,Pender,34.5925,-78.1428
Swine,1,Pender,34.5925,-78.1428
Swine,1,Pender,34.5925,-78.1428
Swine,1,Pender,34.6258,-77.9481
Swine,1,Pender,34.6131,-77.8317
Swine,1,Pender,34.6,-77.9067
Swine,1,Pender,34.45,-78.0292
Swine,3,Pender,34.7083,-78.0833
Swine,2,Pender,34.6511,-78.1411
Swine,1,Pender,34.5728,-78.0742
Swine,1,Pender,34.44276,-77.765691
Swine,1,Pender,34.670825,-77.971353
Swine,2,Pender,34.5325,-77.8667
Swine,1,Pender,34.7083,-78.0833
Swine,1,Pender,34.5797,-78.085
Swine,1,Pender,34.5019,-78.1703
Swine,1,Pender,34.6686,-77.9636
Swine,2,Pender,34.652137,-78.095868
Swine,2,Pender,34.652137,-78.095868
Swine,2,Pender,34.652137,-78.095868
Swine,1,Pender,34.6431,-78.1228
Swine,4,Perquimans,36.1089,-76.4794
Swine,4,Perquimans,36.1089,-76.4794
Swine,4,Perquimans,36.1089,-76.4794
Swine,2,Perquimans,36.2475,-76.5542
Swine,2,Perquimans,36.2475,-76.5542
Swine,1,Perquimans,36.3411,-76.5197
Swine,2,Person,36.3372,-78.845
Swine,2,Person,36.3372,-78.845
Swine,2,Person,36.3253,-79.0053
Swine,2,Person,36.3253,-79.0053
Swine,2,Person,36.3253,-79.0053
Swine,1,Person,36.3214,-78.8833
Swine,1,Person,36.265,-79.0122
Swine,1,Person,36.4247,-78.9142
Swine,1,Person,36.4247,-78.9142
Swine,5,Pitt,35.3994,-77.3506
Swine,1,Pitt,35.6885,-77.5504
Swine,1,Pitt,35.7408,-77.37902
Swine,3,Pitt,35.4858,-77.495872
Swine,1,Pitt,35.5405,-77.469289
Swine,1,Pitt,35.5212,-77.250548
Swine,1,Pitt,35.5471,-77.17735
Swine,2,Pitt,35.5293,-77.24615
Swine,2,Pitt,35.4757,-77.280296
Swine,1,Pitt,35.443035,-77.254873
Swine,1,Pitt,35.4686,-77.293328
Swine,3,Pitt,35.5994,-77.547789
Swine,1,Pitt,35.4213,-77.357386
Swine,1,Pitt,35.5316,-77.212539
Swine,2,Pitt,35.5578,-77.218633
Swine,2,Pitt,35.5182,-77.21278
Swine,1,Pitt,35.4392,-77.298581
Swine,1,Pitt,35.4628,-77.245761
Swine,1,Pitt,35.5717,-77.214719
Swine,1,Pitt,35.5133,-77.265367
Swine,1,Pitt,35.5356,-77.182633
Swine,1,Pitt,35.7244,-77.569477
Swine,2,Pitt,35.6296,-77.589396
Swine,1,Pitt,35.7448,-77.285547
Swine,1,Pitt,35.5368,-77.24484
Swine,1,Pitt,35.3666,-77.31802
Swine,2,Pitt,35.4028,-77.297383
Swine,2,Pitt,35.4074,-77.32543
Swine,1,Pitt,35.4253,-77.315733
Swine,2,Pitt,35.4209,-77.261906
Swine,1,Pitt,35.6849,-77.631889
Swine,4,Pitt,35.6131,-77.65016
Swine,4,Pitt,35.6131,-77.65016
Swine,1,Pitt,35.4454,-77.239761
Swine,1,Pitt,35.6394,-77.67607
Swine,1,Pitt,35.5164,-77.242211
Swine,1,Pitt,35.733,-77.442768
Swine,1,Pitt,35.4106,-77.25542
Swine,1,Pitt,35.4586,-77.328572
Swine,1,Pitt,35.525,-77.185781
Swine,1,Pitt,35.6437,-77.59196
Swine,1,Pitt,35.6465,-77.58801
Swine,1,Pitt,35.4054,-77.22048
Swine,1,Pitt,35.471,-77.325167
Swine,1,Pitt,35.5283,-77.174836
